img_id,pais,clase_pred,tipo_via,barrio,confianza,area_rel,aspecto,cy_rel,cx_rel,n_det_imagen,lat,lon,prioridad
demo_222,demo,D40,colectora,Villa Morra,0.10075,0.00766,1.3667,0.64352,0.55293,11,-25.29057,-57.57142,media
demo_223,demo,D10,local,Recoleta,0.16764,0.00485,3.86627,0.62855,0.93154,1,-25.28629,-57.61472,baja
demo_224,demo,D20,colectora,San Vicente,0.58621,0.23861,1.29018,0.78497,0.50169,1,-25.31061,-57.60646,alta
demo_225,demo,D20,arterial,Recoleta,0.49538,0.02316,0.79839,0.86364,0.5364,3,-25.29042,-57.607,alta
demo_226,demo,D10,local,Carmelitas,0.22515,0.02044,9.48533,0.90757,0.73931,3,-25.2834,-57.56758,media
demo_227,demo,D10,local,Recoleta,0.10994,0.005,6.33654,0.9042,0.41908,3,-25.29486,-57.6101,baja
demo_228,demo,D10,arterial,San Vicente,0.26141,0.01819,5.71101,0.54689,0.83863,1,-25.31361,-57.61214,media
demo_229,demo,D00,arterial,Villa Morra,0.7386,0.13251,0.63888,0.76428,0.29624,3,-25.29439,-57.57499,alta
demo_230,demo,D00,colectora,San Vicente,0.66248,0.04865,1.13452,0.88953,0.84297,3,-25.30831,-57.60938,media
demo_231,demo,D10,local,Villa Morra,0.20332,0.00937,4.49886,0.54305,0.72061,3,-25.29144,-57.58279,baja
demo_232,demo,D00,arterial,San Vicente,0.13165,0.01827,0.74017,0.87157,0.79563,1,-25.30954,-57.59903,media
demo_233,demo,D10,arterial,San Vicente,0.50958,0.00783,6.65506,0.71604,0.68452,8,-25.3102,-57.60911,media
demo_234,demo,D00,arterial,Carmelitas,0.50656,0.03172,1.27293,0.92081,0.79626,8,-25.28422,-57.56844,media
demo_235,demo,D00,local,Trinidad,0.41254,0.02044,0.42808,0.80432,0.29994,8,-25.25864,-57.59775,media
demo_236,demo,D00,arterial,Sajonia,0.30117,0.11752,1.11469,0.83613,0.70554,8,-25.29563,-57.64288,alta
demo_237,demo,D10,arterial,Barrio Obrero,0.23592,0.02224,8.72963,0.71694,0.77969,8,-25.31777,-57.62498,media
demo_238,demo,D20,colectora,Barrio Obrero,0.22278,0.02232,0.46769,0.80339,0.30286,8,-25.31461,-57.62416,media
demo_239,demo,D00,local,Recoleta,0.19051,0.0345,0.74594,0.78807,0.61754,8,-25.28739,-57.61153,media
demo_240,demo,D10,local,Carmelitas,0.11506,0.01419,8.6454,0.71391,0.74504,8,-25.2851,-57.57254,baja
demo_241,demo,D40,local,Las Mercedes,0.66545,0.04403,2.18304,0.72341,0.15604,3,-25.28899,-57.62477,alta
demo_242,demo,D40,local,Sajonia,0.14805,0.00222,1.47973,0.61445,0.57569,3,-25.29279,-57.64809,media
demo_243,demo,D40,local,Trinidad,0.12816,0.00549,2.05116,0.60035,0.46209,3,-25.26205,-57.59561,media
demo_244,demo,D00,colectora,Trinidad,0.25247,0.01593,0.82301,0.92905,0.26052,1,-25.26004,-57.59143,baja
demo_245,demo,D00,local,San Vicente,0.23057,0.01724,0.34448,0.35953,0.17175,1,-25.30915,-57.60764,baja
demo_246,demo,D00,arterial,Carmelitas,0.50645,0.00576,0.50478,0.81223,0.36687,1,-25.28506,-57.57114,media
demo_247,demo,D00,arterial,San Vicente,0.65009,0.00652,0.42019,0.8772,0.17812,4,-25.31333,-57.6027,media
demo_248,demo,D10,colectora,Sajonia,0.45021,0.06138,3.93766,0.79066,0.24582,4,-25.29336,-57.64737,media
demo_249,demo,D00,arterial,Sajonia,0.4393,0.17416,1.20407,0.80984,0.62031,4,-25.29415,-57.65024,alta
demo_250,demo,D00,arterial,Trinidad,0.27285,0.11324,1.36354,0.85591,0.65599,4,-25.25974,-57.59702,alta
demo_251,demo,D00,local,Sajonia,0.71476,0.03257,0.5756,0.38672,0.16403,13,-25.29861,-57.64679,media
demo_252,demo,D00,arterial,Centro,0.54131,0.29047,1.19094,0.72422,0.62565,13,-25.28365,-57.63932,alta
demo_253,demo,D00,colectora,Carmelitas,0.52113,0.0109,0.13642,0.14137,0.22615,13,-25.28624,-57.57266,baja
demo_254,demo,D00,colectora,Barrio Obrero,0.36508,0.00889,2.09701,0.96744,0.93162,13,-25.3145,-57.62843,baja
demo_255,demo,D00,arterial,Trinidad,0.26032,0.00445,2.63715,0.25726,0.30553,13,-25.25779,-57.59547,media
demo_256,demo,D00,arterial,Mburucuyá,0.22824,0.19259,1.27788,0.67007,0.58072,13,-25.28024,-57.57714,alta
demo_257,demo,D00,arterial,Recoleta,0.22407,0.00321,0.13266,0.56105,0.51903,13,-25.2856,-57.60796,media
demo_258,demo,D00,colectora,Carmelitas,0.20176,0.01428,0.9626,0.41708,0.4412,13,-25.28309,-57.57435,baja
demo_259,demo,D10,colectora,Sajonia,0.19029,0.00801,2.34088,0.97014,0.93152,13,-25.29251,-57.64744,baja
demo_260,demo,D00,local,Recoleta,0.15002,0.00325,3.22888,0.25191,0.29759,13,-25.29793,-57.60367,baja
demo_261,demo,D00,local,Trinidad,0.11947,0.00365,0.14221,0.56815,0.52202,13,-25.26481,-57.59011,baja
demo_262,demo,D00,local,San Vicente,0.10553,0.01588,0.91086,0.43068,0.45312,13,-25.30947,-57.60121,baja
demo_263,demo,D00,arterial,San Vicente,0.10522,0.01113,1.83436,0.27539,0.32531,13,-25.31571,-57.60547,media
demo_264,demo,D00,local,Recoleta,0.10295,0.01096,1.28656,0.79203,0.72275,1,-25.29466,-57.60182,baja
demo_265,demo,D20,colectora,Recoleta,0.27205,0.3782,0.47734,0.55084,0.55209,4,-25.2946,-57.61345,alta
demo_266,demo,D00,arterial,Carmelitas,0.15056,0.00458,0.59036,0.04419,0.52118,4,-25.28289,-57.5756,media
demo_267,demo,D20,colectora,Recoleta,0.1172,0.2319,0.45316,0.45366,0.51646,4,-25.29023,-57.60579,alta
demo_268,demo,D20,local,Recoleta,0.10233,0.13711,0.58248,0.33988,0.498,4,-25.29088,-57.60984,alta
demo_269,demo,D10,arterial,Las Mercedes,0.31078,0.0059,5.89928,0.65553,0.3283,1,-25.29156,-57.62184,media
demo_270,demo,D20,colectora,Villa Morra,0.30357,0.00847,0.35315,0.65297,0.48601,2,-25.29726,-57.57475,baja
demo_271,demo,D20,colectora,Barrio Obrero,0.22641,0.00451,0.42183,0.67595,0.48537,2,-25.31614,-57.62586,media
demo_272,demo,D20,colectora,Villa Morra,0.56132,0.30464,2.58834,0.64104,0.55601,1,-25.28724,-57.57462,alta
demo_273,demo,D00,local,Centro,0.5712,0.05257,0.34967,0.80568,0.31981,5,-25.28558,-57.63474,media
demo_274,demo,D10,arterial,Centro,0.50923,0.01787,6.36251,0.94736,0.57851,5,-25.28824,-57.63341,media
demo_275,demo,D00,colectora,Las Mercedes,0.45763,0.00193,0.51114,0.76268,0.51391,5,-25.29634,-57.62761,baja
demo_276,demo,D10,arterial,Villa Morra,0.32089,0.00603,5.59425,0.68243,0.48002,5,-25.29637,-57.57865,media
demo_277,demo,D00,arterial,Centro,0.20262,0.08553,0.74483,0.80482,0.17227,5,-25.28416,-57.64183,alta
demo_278,demo,D20,local,Villa Morra,0.58031,0.54131,1.83088,0.27216,0.50224,2,-25.29313,-57.57743,alta
demo_279,demo,D20,arterial,Recoleta,0.13525,0.64276,1.55169,0.67819,0.49962,2,-25.29093,-57.60521,alta
demo_280,demo,D00,local,San Vicente,0.20752,0.00034,0.30734,0.58697,0.31668,2,-25.31272,-57.60664,baja
demo_281,demo,D00,colectora,Las Mercedes,0.14074,0.0005,0.44612,0.58577,0.31361,2,-25.29275,-57.62201,baja
demo_282,demo,D10,arterial,Mburucuyá,0.49659,0.01179,6.91402,0.75374,0.84098,1,-25.28074,-57.58074,media
demo_283,demo,D00,local,Centro,0.30389,0.0034,0.47249,0.61929,0.20529,1,-25.28619,-57.6355,baja
demo_284,demo,D20,local,Centro,0.56558,0.18891,1.96854,0.84511,0.69509,5,-25.28267,-57.63605,alta
demo_285,demo,D40,arterial,Mburucuyá,0.56385,0.01997,0.76973,0.77892,0.4491,5,-25.27706,-57.57435,alta
demo_286,demo,D20,local,Sajonia,0.25418,0.11347,1.36415,0.85534,0.80328,5,-25.29006,-57.64736,alta
demo_287,demo,D40,arterial,Sajonia,0.18958,0.00312,1.76414,0.71896,0.4501,5,-25.29761,-57.64558,alta
demo_288,demo,D10,local,Las Mercedes,0.18121,0.00474,5.32041,0.80399,0.29717,5,-25.29154,-57.62633,baja
demo_289,demo,D00,arterial,Sajonia,0.46694,0.02128,1.40129,0.29947,0.75462,3,-25.29488,-57.65178,media
demo_290,demo,D00,arterial,Mburucuyá,0.28884,0.02924,1.36995,0.31388,0.77165,3,-25.2814,-57.5773,media
demo_291,demo,D10,colectora,Barrio Obrero,0.20708,0.00452,2.85312,0.50377,0.94323,3,-25.31789,-57.62395,baja
demo_292,demo,D00,local,Recoleta,0.37285,0.03821,0.68512,0.87829,0.57078,3,-25.29026,-57.6071,media
demo_293,demo,D00,local,Mburucuyá,0.18562,0.0073,0.59305,0.81355,0.52232,3,-25.28273,-57.57862,baja
demo_294,demo,D00,colectora,San Vicente,0.11025,0.00987,0.69307,0.93917,0.61385,3,-25.31749,-57.60971,baja
demo_295,demo,D00,local,Carmelitas,0.70184,0.00617,0.26439,0.77425,0.4298,5,-25.28695,-57.57275,baja
demo_296,demo,D10,colectora,Carmelitas,0.59236,0.10852,5.49592,0.83245,0.40419,5,-25.28133,-57.57582,media
demo_297,demo,D10,arterial,Centro,0.25976,0.05138,4.28735,0.81722,0.54893,5,-25.28422,-57.63636,media
demo_298,demo,D10,arterial,Mburucuyá,0.17918,0.00502,2.7934,0.77912,0.0592,5,-25.2796,-57.58314,media
demo_299,demo,D10,colectora,Villa Morra,0.1359,0.02082,4.26131,0.85875,0.15526,5,-25.29497,-57.57785,baja
demo_300,demo,D20,colectora,Recoleta,0.21812,0.06928,1.84269,0.85825,0.81998,1,-25.28875,-57.60516,media
demo_301,demo,D20,local,Centro,0.54519,0.10157,1.43815,0.86712,0.3029,3,-25.28159,-57.63584,alta
demo_302,demo,D40,local,Recoleta,0.36513,0.00168,1.70722,0.79977,0.53746,3,-25.28474,-57.60833,media
demo_303,demo,D40,local,Villa Morra,0.18521,0.0012,1.82224,0.73628,0.43849,3,-25.29197,-57.57811,media
demo_304,demo,D10,local,Centro,0.39867,0.0557,16.95847,0.08884,0.49193,4,-25.28716,-57.63254,media
demo_305,demo,D10,arterial,San Vicente,0.28276,0.05271,17.22332,0.46552,0.52318,4,-25.31209,-57.60917,media
demo_306,demo,D10,arterial,Sajonia,0.16415,0.04663,14.33365,0.09498,0.41203,4,-25.28948,-57.64774,media
demo_307,demo,D10,arterial,Recoleta,0.14446,0.02813,13.5555,0.09209,0.34563,4,-25.2974,-57.60957,media
demo_308,demo,D00,local,Carmelitas,0.6239,0.07248,0.91653,0.85923,0.65178,6,-25.27955,-57.57183,media
demo_309,demo,D00,local,San Vicente,0.49041,0.01232,0.44049,0.9152,0.14199,6,-25.31233,-57.60721,baja
demo_310,demo,D00,arterial,Sajonia,0.38424,0.00622,0.38716,0.66352,0.25701,6,-25.29609,-57.64213,media
demo_311,demo,D10,colectora,Las Mercedes,0.37953,0.02219,2.63119,0.95078,0.87919,6,-25.29556,-57.62552,media
demo_312,demo,D10,local,Trinidad,0.15209,0.00717,5.8298,0.74721,0.77797,6,-25.25983,-57.60196,baja
demo_313,demo,D00,arterial,Carmelitas,0.14431,0.04912,0.94874,0.88589,0.66736,6,-25.28509,-57.57185,media
demo_314,demo,D00,colectora,Barrio Obrero,0.14643,0.0592,0.70802,0.85542,0.73727,1,-25.3185,-57.62571,media
demo_315,demo,D00,colectora,Recoleta,0.79953,0.01036,0.47396,0.68699,0.52282,2,-25.29326,-57.60813,baja
demo_316,demo,D10,local,Recoleta,0.18014,0.00228,1.86232,0.87139,0.96742,2,-25.28764,-57.61046,baja
demo_317,demo,D40,local,Las Mercedes,0.55811,0.00765,1.13534,0.87681,0.36793,2,-25.29578,-57.62717,media
demo_318,demo,D20,local,Barrio Obrero,0.16955,0.05409,1.49365,0.81107,0.85756,2,-25.31626,-57.62637,media
demo_319,demo,D10,local,Las Mercedes,0.5526,0.09511,5.64797,0.06996,0.37789,10,-25.29076,-57.62259,media
demo_320,demo,D00,arterial,San Vicente,0.23136,0.01134,1.27799,0.40194,0.42274,10,-25.30731,-57.60775,media
demo_321,demo,D00,arterial,Sajonia,0.20953,0.00671,0.54904,0.15785,0.32782,10,-25.29499,-57.64805,media
demo_322,demo,D00,local,Barrio Obrero,0.1954,0.03566,0.67404,0.32302,0.39631,10,-25.31549,-57.62475,media
demo_323,demo,D10,local,Mburucuyá,0.12804,0.12638,7.9126,0.06436,0.5,10,-25.28346,-57.57752,media
demo_324,demo,D10,local,Sajonia,0.12679,0.0339,4.05766,0.05113,0.52349,10,-25.29348,-57.64394,media
demo_325,demo,D00,local,Recoleta,0.12444,0.05099,0.55303,0.29415,0.39211,10,-25.29095,-57.60776,media
demo_326,demo,D00,colectora,Barrio Obrero,0.10476,0.00745,0.32902,0.27755,0.34658,10,-25.31528,-57.62763,baja
demo_327,demo,D00,arterial,Sajonia,0.10244,0.05181,0.28564,0.78306,0.41917,10,-25.29513,-57.64742,media
demo_328,demo,D00,local,Las Mercedes,0.10025,0.02074,0.31145,0.23053,0.33572,10,-25.29241,-57.62384,media
demo_329,demo,D00,colectora,Sajonia,0.5062,0.01929,0.72102,0.91573,0.76176,5,-25.29904,-57.64479,baja
demo_330,demo,D00,local,Centro,0.36828,0.09624,1.18599,0.79557,0.82958,5,-25.28014,-57.6323,media
demo_331,demo,D00,arterial,Barrio Obrero,0.17771,0.03852,1.32266,0.73431,0.76678,5,-25.32029,-57.62234,media
demo_332,demo,D00,colectora,Centro,0.1685,0.02141,0.86289,0.8903,0.93203,5,-25.28635,-57.63314,media
demo_333,demo,D00,local,Centro,0.12924,0.02461,0.968,0.92027,0.784,5,-25.28784,-57.63874,media
demo_334,demo,D00,arterial,San Vicente,0.7169,0.00413,0.45439,0.33636,0.24583,5,-25.31424,-57.60928,media
demo_335,demo,D00,local,Barrio Obrero,0.68365,0.15859,0.30256,0.63801,0.28496,5,-25.31564,-57.62934,media
demo_336,demo,D00,local,Mburucuyá,0.60497,0.11118,0.5353,0.77213,0.72971,5,-25.27663,-57.58086,media
demo_337,demo,D00,colectora,Recoleta,0.56732,0.05261,1.15411,0.36154,0.8768,5,-25.28693,-57.60819,media
demo_338,demo,D00,arterial,Mburucuyá,0.1629,0.00538,0.46944,0.46071,0.71028,5,-25.27587,-57.5764,media
demo_339,demo,D00,local,Carmelitas,0.21181,0.00462,0.49612,0.79235,0.47495,2,-25.28479,-57.57647,baja
demo_340,demo,D00,local,Barrio Obrero,0.10569,0.00695,0.55368,0.79799,0.4739,2,-25.3183,-57.63208,baja
demo_341,demo,D00,arterial,Sajonia,0.42231,0.01341,0.39199,0.66563,0.26917,1,-25.29516,-57.64538,media
demo_342,demo,D20,local,Barrio Obrero,0.70166,0.11891,1.60813,0.86401,0.77768,1,-25.31637,-57.62152,alta
demo_343,demo,D00,colectora,San Vicente,0.28483,0.01829,0.32185,0.70905,0.41953,6,-25.31059,-57.61095,baja
demo_344,demo,D10,colectora,Carmelitas,0.21649,0.02476,11.23792,0.70254,0.43854,6,-25.28548,-57.57748,media
demo_345,demo,D20,local,Carmelitas,0.18625,0.0302,2.46368,0.6759,0.1365,6,-25.28317,-57.57054,media
demo_346,demo,D00,arterial,Sajonia,0.17089,0.01285,0.3275,0.68731,0.42285,6,-25.29839,-57.6522,media
demo_347,demo,D20,arterial,Villa Morra,0.10761,0.01993,3.3749,0.67487,0.1458,6,-25.29507,-57.58163,baja
demo_348,demo,D00,colectora,San Vicente,0.10308,0.00237,0.68832,0.8419,0.24027,6,-25.31369,-57.59976,baja
demo_349,demo,D40,colectora,Mburucuyá,0.49788,0.00521,1.16736,0.65866,0.59984,1,-25.28145,-57.58307,media
demo_350,demo,D10,colectora,Trinidad,0.408,0.02695,4.0913,0.58242,0.78497,4,-25.25889,-57.59664,media
demo_351,demo,D10,colectora,Carmelitas,0.16425,0.03401,3.47464,0.59213,0.81189,4,-25.28468,-57.57724,media
demo_352,demo,D10,colectora,Barrio Obrero,0.15439,0.0056,4.06556,0.62442,0.73804,4,-25.31526,-57.6272,baja
demo_353,demo,D20,arterial,San Vicente,0.12864,0.03758,3.36364,0.59126,0.79169,4,-25.31244,-57.6055,alta
demo_354,demo,D40,arterial,Las Mercedes,0.21555,0.00237,1.11549,0.75767,0.53391,1,-25.29116,-57.62667,alta
demo_355,demo,D20,colectora,Barrio Obrero,0.45045,0.04014,1.42302,0.9159,0.31693,2,-25.31669,-57.62153,media
demo_356,demo,D20,colectora,Centro,0.11817,0.01927,1.37681,0.94084,0.91855,2,-25.28622,-57.63903,baja
demo_357,demo,D00,local,San Vicente,0.28214,0.00966,0.77486,0.83278,0.74081,3,-25.3097,-57.60331,baja
demo_358,demo,D10,arterial,Barrio Obrero,0.15608,0.02098,10.80656,0.78017,0.41328,3,-25.3189,-57.62448,media
demo_359,demo,D10,arterial,Las Mercedes,0.10964,0.03224,7.58008,0.78244,0.45651,3,-25.28866,-57.62265,media
demo_360,demo,D00,arterial,Barrio Obrero,0.6949,0.01441,0.25671,0.71184,0.34921,7,-25.3195,-57.61946,media
demo_361,demo,D00,local,Trinidad,0.64,0.00485,1.26289,0.58874,0.08821,7,-25.2617,-57.5963,baja
demo_362,demo,D00,colectora,Centro,0.49128,0.00124,0.46164,0.53597,0.2747,7,-25.28158,-57.63837,baja
demo_363,demo,D00,local,Recoleta,0.20995,0.00129,0.39363,0.64472,0.14029,7,-25.29022,-57.60798,baja
demo_364,demo,D10,colectora,Barrio Obrero,0.14428,0.00151,3.03396,0.67487,0.3843,7,-25.31627,-57.62442,baja
demo_365,demo,D20,local,Trinidad,0.1334,0.02783,0.87936,0.65144,0.07822,7,-25.25798,-57.59534,media
demo_366,demo,D00,local,San Vicente,0.12072,0.0017,0.60672,0.63544,0.46047,7,-25.30822,-57.60468,baja
demo_367,demo,D20,local,Recoleta,0.31799,0.03656,2.91679,0.84478,0.83473,5,-25.28806,-57.60824,media
demo_368,demo,D20,arterial,Barrio Obrero,0.20658,0.0237,1.97297,0.7499,0.7238,5,-25.32,-57.62394,alta
demo_369,demo,D20,local,Centro,0.14876,0.03362,2.46518,0.82835,0.80617,5,-25.27958,-57.63543,media
demo_370,demo,D20,arterial,Las Mercedes,0.13807,0.0542,2.14591,0.8278,0.82109,5,-25.29552,-57.62027,alta
demo_371,demo,D20,local,Barrio Obrero,0.13486,0.01563,2.0321,0.73761,0.70809,5,-25.31455,-57.62293,baja
demo_372,demo,D00,arterial,San Vicente,0.38844,0.00747,0.15566,0.66544,0.44559,4,-25.30682,-57.60437,media
demo_373,demo,D00,arterial,Recoleta,0.19913,0.01548,0.62853,0.90898,0.14961,4,-25.29228,-57.60712,media
demo_374,demo,D00,local,Barrio Obrero,0.12918,0.05168,0.53528,0.73427,0.29315,4,-25.31839,-57.63008,media
demo_375,demo,D00,local,Villa Morra,0.11228,0.00121,0.3092,0.75201,0.44936,4,-25.29517,-57.57744,baja
demo_376,demo,D00,arterial,Mburucuyá,0.61554,0.07156,0.66236,0.83309,0.78061,3,-25.28293,-57.57639,media
demo_377,demo,D00,local,Las Mercedes,0.48665,0.01166,0.50462,0.92248,0.96156,3,-25.29132,-57.62981,baja
demo_378,demo,D00,colectora,Mburucuyá,0.24719,0.01289,0.38802,0.75932,0.59906,3,-25.28136,-57.58385,baja
demo_379,demo,D00,arterial,Carmelitas,0.22502,0.00367,0.40439,0.88545,0.52158,1,-25.28985,-57.57004,media
demo_380,demo,D20,local,Las Mercedes,0.82341,0.39025,2.56217,0.66287,0.50003,1,-25.29499,-57.62106,alta
demo_381,demo,D00,colectora,Carmelitas,0.66678,0.00439,0.64318,0.90767,0.04164,3,-25.28694,-57.57128,baja
demo_382,demo,D20,local,Mburucuyá,0.51007,0.0422,0.56628,0.74145,0.19643,3,-25.27821,-57.57848,media
demo_383,demo,D00,local,Las Mercedes,0.35952,0.04163,0.57224,0.73994,0.19252,3,-25.29114,-57.62057,media
demo_384,demo,D00,colectora,Villa Morra,0.64567,0.00418,0.30519,0.8101,0.28328,1,-25.29333,-57.57615,baja
demo_385,demo,D20,arterial,Barrio Obrero,0.22842,0.02267,0.86296,0.73237,0.56821,1,-25.31444,-57.62635,alta
demo_386,demo,D10,colectora,Las Mercedes,0.21263,0.00818,5.22413,0.51899,0.77129,4,-25.29286,-57.62016,baja
demo_387,demo,D00,local,Mburucuyá,0.20062,0.00688,0.60394,0.68404,0.65452,4,-25.27729,-57.5806,baja
demo_388,demo,D20,arterial,Recoleta,0.19941,0.184,0.87991,0.74368,0.79881,4,-25.29492,-57.60379,alta
demo_389,demo,D10,arterial,Carmelitas,0.15285,0.00966,4.74723,0.60728,0.89214,4,-25.28046,-57.57096,media
demo_390,demo,D00,local,Carmelitas,0.40028,0.01484,0.27801,0.75087,0.51718,6,-25.28958,-57.57124,baja
demo_391,demo,D10,local,Recoleta,0.37946,0.00998,5.33434,0.73862,0.64294,6,-25.29562,-57.6038,baja
demo_392,demo,D00,local,Recoleta,0.35954,0.00963,0.24711,0.8058,0.39043,6,-25.28977,-57.60675,baja
demo_393,demo,D00,local,Centro,0.28242,0.01195,1.70818,0.67997,0.75078,6,-25.28262,-57.63511,baja
demo_394,demo,D00,arterial,San Vicente,0.14789,0.02776,0.30556,0.8467,0.37145,6,-25.31274,-57.6039,media
demo_395,demo,D00,arterial,Centro,0.10029,0.01422,0.20882,0.83212,0.38625,6,-25.27989,-57.63559,media
demo_396,demo,D00,colectora,Sajonia,0.331,0.0057,1.58831,0.89402,0.81184,2,-25.28922,-57.64765,baja
demo_397,demo,D00,arterial,Sajonia,0.13297,0.00429,1.39717,0.88884,0.80376,2,-25.29474,-57.64835,media
demo_398,demo,D10,arterial,Trinidad,0.4782,0.00778,5.56117,0.56791,0.65288,9,-25.25638,-57.5951,media
demo_399,demo,D10,colectora,Recoleta,0.42241,0.00546,4.83538,0.66877,0.8351,9,-25.29125,-57.60592,baja
demo_400,demo,D00,local,Carmelitas,0.31642,0.04185,1.11386,0.64989,0.55847,9,-25.28955,-57.5776,media
demo_401,demo,D10,arterial,Barrio Obrero,0.29214,0.01778,4.56286,0.81269,0.15185,9,-25.31559,-57.62883,media
demo_402,demo,D10,arterial,Villa Morra,0.20907,0.00296,4.875,0.5193,0.59442,9,-25.29115,-57.58303,media
demo_403,demo,D00,colectora,Recoleta,0.13899,0.00186,0.56964,0.56174,0.36153,9,-25.29344,-57.60652,baja
demo_404,demo,D00,local,Centro,0.13638,0.01069,1.4342,0.92774,0.46843,9,-25.27879,-57.63506,baja
demo_405,demo,D00,local,Carmelitas,0.11634,0.01337,1.23559,0.72705,0.87853,9,-25.2845,-57.56764,baja
demo_406,demo,D10,arterial,Mburucuyá,0.10604,0.01792,7.04887,0.95819,0.44018,9,-25.27706,-57.57462,media
demo_407,demo,D00,local,Carmelitas,0.60609,0.09205,0.14558,0.39765,0.08693,4,-25.2848,-57.57152,media
demo_408,demo,D00,colectora,Recoleta,0.26165,0.09801,0.10072,0.49323,0.07984,4,-25.29179,-57.60492,media
demo_409,demo,D10,colectora,Villa Morra,0.19882,0.02214,4.45825,0.69452,0.21402,4,-25.2923,-57.57741,media
demo_410,demo,D10,colectora,Centro,0.115,0.01163,3.78169,0.68796,0.1704,4,-25.2872,-57.63753,baja
demo_411,demo,D20,local,Sajonia,0.54401,0.20673,1.26565,0.79792,0.74369,3,-25.29564,-57.64745,alta
demo_412,demo,D40,local,Sajonia,0.2413,0.00618,1.25151,0.90734,0.67781,3,-25.29086,-57.64941,media
demo_413,demo,D40,arterial,Recoleta,0.17334,0.01707,1.7649,0.90833,0.64302,3,-25.29175,-57.60881,alta
demo_414,demo,D00,arterial,Las Mercedes,0.1407,0.0049,0.2361,0.70204,0.44271,2,-25.29438,-57.6228,baja
demo_415,demo,D00,local,Mburucuyá,0.10344,0.00328,0.2397,0.71383,0.44425,2,-25.27908,-57.58302,baja
demo_416,demo,D00,arterial,Barrio Obrero,0.26184,0.04862,0.41919,0.82278,0.12981,1,-25.31045,-57.61891,media
demo_417,demo,D20,local,Las Mercedes,0.63913,0.31744,2.29002,0.81352,0.54103,3,-25.2988,-57.62386,alta
demo_418,demo,D10,colectora,Villa Morra,0.3889,0.00672,4.74463,0.63408,0.64824,3,-25.29391,-57.58341,baja
demo_419,demo,D10,colectora,Villa Morra,0.17971,0.01807,5.04871,0.77799,0.84786,3,-25.29513,-57.57682,baja
demo_420,demo,D00,local,Centro,0.22387,0.00632,0.38983,0.7904,0.41984,3,-25.28592,-57.6354,baja
demo_421,demo,D00,colectora,Carmelitas,0.2144,0.01498,0.38377,0.75165,0.43274,3,-25.27925,-57.57414,baja
demo_422,demo,D00,arterial,Trinidad,0.10189,0.01056,0.40806,0.77305,0.42757,3,-25.25989,-57.59081,media
demo_423,demo,D00,local,Villa Morra,0.15588,0.0025,0.59684,0.67987,0.25953,2,-25.29083,-57.57946,baja
demo_424,demo,D00,local,San Vicente,0.13349,0.00018,0.41962,0.59632,0.36634,2,-25.31576,-57.60258,baja
demo_425,demo,D00,local,Villa Morra,0.39554,0.00601,0.66962,0.70596,0.5554,2,-25.29833,-57.57795,baja
demo_426,demo,D00,arterial,Carmelitas,0.26761,0.02848,1.02646,0.91557,0.741,2,-25.29165,-57.57104,media
demo_427,demo,D00,local,San Vicente,0.62894,0.00246,0.62992,0.70185,0.276,1,-25.30928,-57.60538,baja
demo_428,demo,D20,local,San Vicente,0.35912,0.13888,1.12667,0.75818,0.76431,4,-25.30512,-57.60357,alta
demo_429,demo,D20,colectora,Barrio Obrero,0.32876,0.33716,1.67871,0.72256,0.57927,4,-25.31301,-57.62621,alta
demo_430,demo,D10,local,San Vicente,0.22055,0.00679,5.14661,0.57708,0.20403,4,-25.31305,-57.60407,baja
demo_431,demo,D20,local,Villa Morra,0.12264,0.11146,0.58439,0.72618,0.35105,4,-25.29593,-57.57338,alta
demo_432,demo,D20,arterial,Recoleta,0.2323,0.08369,2.13128,0.90092,0.23238,4,-25.29155,-57.6104,alta
demo_433,demo,D20,colectora,Sajonia,0.16279,0.07834,1.52272,0.88659,0.7332,4,-25.29311,-57.65155,media
demo_434,demo,D20,colectora,Villa Morra,0.14295,0.05436,1.09192,0.88844,0.683,4,-25.29884,-57.57826,media
demo_435,demo,D20,arterial,Barrio Obrero,0.114,0.05501,1.33597,0.89854,0.31015,4,-25.31106,-57.622,alta
